sample,time_s,az_ms2
557,2.228000,0.111929
558,2.232000,-0.031723
559,2.236000,0.011372
560,2.240000,-0.014964
561,2.244000,-0.002993
562,2.248000,-0.038906
563,2.252000,0.001796
564,2.256000,0.037709
565,2.260000,-0.034117
566,2.264000,0.028132
567,2.268000,-0.058059
568,2.272000,-0.038906
569,2.276000,0.011372
570,2.280000,-0.038906
571,2.284000,0.018555
572,2.288000,-0.072425
573,2.292000,-0.005387
574,2.296000,0.066439
575,2.300000,-0.026935
576,2.304000,0.008978
577,2.308000,0.030526
578,2.312000,0.042497
579,2.316000,0.037709
580,2.320000,0.032920
581,2.324000,-0.060454
582,2.328000,-0.026935
583,2.332000,-0.022146
584,2.336000,0.020949
585,2.340000,-0.002993
586,2.344000,-0.024541
587,2.348000,-0.026935
588,2.352000,-0.067636
589,2.356000,0.092775
590,2.360000,0.001796
591,2.364000,-0.034117
592,2.368000,0.008978
593,2.372000,0.083199
594,2.376000,-0.065242
595,2.380000,0.023343
596,2.384000,-0.019752
597,2.388000,0.054468
598,2.392000,-0.058059
599,2.396000,0.018555
600,2.400000,-0.005387
601,2.404000,0.059256
602,2.408000,0.068833
603,2.412000,-0.022146
604,2.416000,-0.000599
605,2.420000,-0.002993
606,2.424000,0.056862
607,2.428000,0.008978
608,2.432000,0.064045
609,2.436000,-0.017358
610,2.440000,0.025738
611,2.444000,0.066439
612,2.448000,0.040103
613,2.452000,-0.029329
614,2.456000,-0.012570
615,2.460000,-0.000599
616,2.464000,0.052074
617,2.468000,-0.000599
618,2.472000,-0.029329
619,2.476000,0.049680
620,2.480000,-0.026935
621,2.484000,0.006584
622,2.488000,-0.012570
623,2.492000,-0.041300
624,2.496000,-0.005387
625,2.500000,-0.000599
626,2.504000,0.073622
627,2.508000,0.076016
628,2.512000,-0.060454
629,2.516000,-0.007781
630,2.520000,-0.036512
631,2.524000,-0.070030
632,2.528000,-0.093972
633,2.532000,-0.022146
634,2.536000,0.025738
635,2.540000,0.032920
636,2.544000,0.001796
637,2.548000,-0.029329
638,2.552000,-0.000599
639,2.556000,0.001796
640,2.560000,-0.005387
641,2.564000,-0.046088
642,2.568000,-0.000599
643,2.572000,-0.058059
644,2.576000,-0.026935
645,2.580000,0.001796
646,2.584000,0.042497
647,2.588000,-0.017358
648,2.592000,0.008978
649,2.596000,0.037709
650,2.600000,-0.062848
651,2.604000,0.016161
652,2.608000,0.047285
653,2.612000,-0.058059
654,2.616000,0.011372
655,2.620000,0.064045
656,2.624000,0.047285
657,2.628000,0.020949
658,2.632000,0.011372
659,2.636000,0.023343
660,2.640000,-0.005387
661,2.644000,0.059256
662,2.648000,-0.029329
663,2.652000,0.023343
664,2.656000,0.035314
665,2.660000,0.042497
666,2.664000,-0.062848
667,2.668000,-0.046088
668,2.672000,0.049680
669,2.676000,-0.002993
670,2.680000,0.042497
671,2.684000,0.018555
672,2.688000,0.004190
673,2.692000,-0.010175
674,2.696000,0.032920
675,2.700000,-0.019752
676,2.704000,0.020949
677,2.708000,-0.000599
678,2.712000,-0.000599
679,2.716000,-0.005387
680,2.720000,0.083199
681,2.724000,-0.007781
682,2.728000,0.011372
683,2.732000,-0.041300
684,2.736000,-0.012570
685,2.740000,0.018555
686,2.744000,0.037709
687,2.748000,0.032920
688,2.752000,-0.007781
689,2.756000,0.035314
690,2.760000,-0.048483
691,2.764000,0.085593
692,2.768000,0.013767
693,2.772000,-0.000599
694,2.776000,0.040103
695,2.780000,0.018555
696,2.784000,0.011372
697,2.788000,0.001796
698,2.792000,-0.022146
699,2.796000,-0.029329
700,2.800000,-0.034117
701,2.804000,-0.010175
702,2.808000,-0.067636
703,2.812000,0.004190
704,2.816000,0.001796
705,2.820000,-0.050877
706,2.824000,0.001796
707,2.828000,0.047285
708,2.832000,0.004190
709,2.836000,-0.002993
710,2.840000,-0.058059
711,2.844000,0.035314
712,2.848000,-0.005387
713,2.852000,-0.019752
714,2.856000,-0.005387
715,2.860000,0.068833
716,2.864000,-0.036512
717,2.868000,-0.017358
718,2.872000,-0.034117
719,2.876000,-0.055665
720,2.880000,0.006584
721,2.884000,0.030526
722,2.888000,-0.041300
723,2.892000,0.025738
724,2.896000,0.054468
725,2.900000,0.068833
726,2.904000,0.056862
727,2.908000,-0.007781
728,2.912000,-0.036512
729,2.916000,-0.043694
730,2.920000,-0.041300
731,2.924000,-0.048483
732,2.928000,-0.048483
733,2.932000,0.004190
734,2.936000,-0.048483
735,2.940000,-0.031723
736,2.944000,-0.031723
737,2.948000,0.035314
738,2.952000,-0.010175
739,2.956000,0.011372
740,2.960000,0.078410
741,2.964000,0.011372
742,2.968000,0.018555
743,2.972000,-0.043694
744,2.976000,0.028132
745,2.980000,-0.017358
746,2.984000,-0.012570
747,2.988000,0.004190
748,2.992000,-0.007781
749,2.996000,0.056862
750,3.000000,0.061651
751,3.004000,0.025738
752,3.008000,-0.036512
753,3.012000,0.090381
754,3.016000,0.025738
755,3.020000,-0.002993
756,3.024000,-0.031723
757,3.028000,-0.050877
758,3.032000,-0.055665
759,3.036000,0.008978
760,3.040000,-0.017358
761,3.044000,0.013767
762,3.048000,-0.048483
763,3.052000,0.071227
764,3.056000,0.052074
765,3.060000,0.008978
766,3.064000,0.020949
767,3.068000,-0.017358
768,3.072000,0.016161
769,3.076000,-0.010175
770,3.080000,0.047285
771,3.084000,0.028132
772,3.088000,0.016161
773,3.092000,0.030526
774,3.096000,0.011372
775,3.100000,-0.010175
776,3.104000,-0.036512
777,3.108000,-0.038906
