"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.262789639E0,1.782903075E-2,-5.527272820E-3,-9.657859802E-3,2.101664432E-2
4.267484483E0,1.028120518E-3,8.757695556E-3,-8.678436279E-5,8.818264839E-3
4.272179326E0,2.236106992E-2,1.596808434E-3,7.033348083E-3,2.349542999E-2
4.276874170E0,7.951259613E-3,-3.187999129E-3,1.883888245E-2,2.069515305E-2
4.281569014E0,3.124803305E-3,1.816879213E-2,1.393413544E-2,2.310907903E-2
4.286263858E0,7.801294327E-3,-1.282668114E-2,1.618957520E-2,2.207909163E-2
4.290958701E0,1.724106073E-2,-3.196612000E-3,-1.716518402E-2,2.453805302E-2
4.295653545E0,-4.274100065E-3,6.354138255E-3,2.806377411E-2,2.908983365E-2
4.300348389E0,5.487799644E-4,-3.130465746E-3,8.849143982E-3,9.402570098E-3
4.305043233E0,5.699604750E-3,-9.374305606E-3,-2.237377167E-1,2.240065378E-1
4.309738076E0,2.552360296E-2,8.824805170E-2,-4.590806961E-1,4.681818647E-1
4.314432920E0,9.308563173E-2,9.026014805E-2,-6.425695419E-1,6.555207437E-1
4.319127764E0,6.635385752E-2,9.643512964E-2,-5.587644577E-1,5.708942878E-1
4.323822608E0,-1.792686284E-1,-2.986460924E-3,2.076101303E-1,2.743139192E-1
4.328517451E0,-2.076678872E-1,-1.620611846E-1,9.698753357E-1,1.005011416E0
4.333212295E0,1.285418868E-1,-1.350324303E-1,8.122882843E-1,8.334080817E-1
4.337907139E0,5.602091551E-2,-1.670968533E-2,4.448785782E-1,4.487031378E-1
4.342601983E0,-1.056979001E-1,-2.510713041E-2,-3.343296051E-2,1.136669562E-1
4.347296826E0,-7.841426134E-2,4.992797971E-2,-2.278203964E-1,2.460563605E-1
4.351991670E0,-2.963331342E-2,5.720317364E-3,1.128864288E-2,3.222248831E-2
4.356686514E0,4.667738080E-2,-1.461422443E-2,1.582899094E-1,1.656745268E-1
4.361381358E0,5.932599306E-2,-1.822048426E-2,5.257225037E-2,8.133511547E-2
4.366076201E0,-4.402577877E-3,9.305864573E-3,-7.125186920E-2,7.199174030E-2
4.370771045E0,-2.816623449E-2,2.736738324E-2,-1.015253067E-1,1.088563197E-1
4.375465889E0,4.849016666E-3,1.689040661E-2,-4.613208771E-2,4.936565926E-2
4.380160733E0,3.086531162E-2,-5.616918206E-3,6.575679779E-2,7.285721438E-2
4.384855628E0,2.423420548E-2,-2.355641127E-2,1.221532822E-1,1.267423590E-1
4.389550472E0,2.994602919E-2,1.060354710E-2,1.116466522E-1,1.160783133E-1
4.394245264E0,-2.383947372E-3,1.360301673E-2,-7.924079895E-3,1.592219556E-2
4.398940160E0,-5.150446296E-2,3.591924906E-4,-1.146411896E-1,1.256799151E-1
4.403634951E0,-3.919708729E-2,6.742924452E-3,-1.777677536E-1,1.821627100E-1
4.408329847E0,-1.228868961E-3,2.084091306E-2,-2.000274658E-1,2.011139997E-1
4.413024691E0,1.503768563E-2,1.855193079E-2,-9.158706665E-2,9.464933651E-2
4.417719535E0,1.232740283E-2,-1.476402581E-2,6.815338135E-2,7.081542705E-2
4.422414378E0,2.656048536E-2,-5.344644189E-3,7.944869995E-2,8.394117302E-2
4.427109222E0,1.719921827E-2,6.342723966E-3,5.234718323E-3,1.906424749E-2
4.431804066E0,-1.129195094E-2,-8.827447891E-4,-3.751850128E-2,3.919088329E-2
