"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.860200219E0,-1.184368134E-2,1.030988991E-2,-2.839698792E-1,2.844036900E-1
2.864895063E0,-3.308233619E-2,9.166090190E-2,1.106748581E-1,1.474621515E-1
2.869589959E0,-7.661223412E-2,-3.518049419E-2,-1.093034744E-1,1.380374989E-1
2.874284855E0,2.081833780E-2,5.799266696E-2,-1.043653488E-1,1.211968590E-1
2.878979699E0,2.574580908E-2,-5.204384029E-2,2.350349426E-1,2.421008721E-1
2.883674542E0,3.100690246E-2,1.260297000E-2,2.941131592E-3,3.359930219E-2
2.888369438E0,-3.580522537E-2,-4.708035290E-2,-9.261512756E-2,1.098914721E-1
2.893064334E0,-1.690560579E-2,1.022124290E-2,7.474994659E-2,7.731641371E-2
2.897759178E0,-3.853505850E-2,-4.709717631E-2,-6.393241882E-2,8.826351980E-2
2.902454074E0,-7.288724184E-3,2.948649228E-2,5.084514618E-2,5.922674748E-2
2.907148917E0,-4.703551531E-3,-3.030909598E-2,4.359912872E-2,5.330711699E-2
2.911843813E0,7.177591324E-3,2.705073357E-2,-3.291988373E-2,4.320854948E-2
2.916538657E0,2.606588602E-2,-3.510315716E-2,-4.204750061E-3,4.392427552E-2
2.921233553E0,9.315133095E-3,1.037649810E-2,2.924919128E-2,3.240306480E-2
2.925928449E0,-2.384608984E-2,-3.022155166E-2,1.248741150E-2,4.047114566E-2
2.930623292E0,-3.807020187E-2,1.283217967E-2,3.635978699E-2,5.418523060E-2
2.935318188E0,-1.200041175E-2,-2.779692411E-2,-4.732036591E-2,5.617736111E-2
2.940013032E0,-2.203881741E-4,-3.249846399E-2,1.486682892E-2,3.573823351E-2
2.944707928E0,1.185400784E-2,-4.680615664E-2,7.934856415E-2,9.288448973E-2
2.949402771E0,-2.148267627E-2,-1.325346529E-2,-4.389762878E-3,2.562088484E-2
2.954097667E0,-2.862921357E-2,1.133695245E-3,-9.161949158E-3,3.008086513E-2
2.958792563E0,4.457433820E-1,6.773933768E-2,-1.166887283E-1,4.657166947E-1
2.963487407E0,5.641117692E-1,8.825414181E-1,-2.273796082E0,2.503447635E0
2.968182303E0,-1.215198994E0,-9.866631031E-1,7.600784302E-2,1.567159809E0
2.972877146E0,-1.068575084E-1,1.844285429E-2,3.927030563E0,3.928527423E0
2.977572042E0,-1.174593270E-1,3.182479739E-2,1.541156769E0,1.545953976E0
2.982266938E0,2.519857883E-1,-2.258049250E-1,-2.274277687E0,2.299309396E0
2.986961782E0,4.055526257E-1,2.809503376E-1,-1.549177170E0,1.625840068E0
2.991656678E0,-1.109915376E-1,-1.797584295E-1,2.101442337E0,2.112035064E0
2.996351521E0,7.758346200E-2,2.201333791E-1,-7.113256454E-1,7.486401486E-1
3.001046417E0,-3.197046220E-1,-4.526719451E-3,-1.405438423E0,1.441349610E0
3.005741261E0,-4.588946700E-2,-1.802839339E-2,3.072605133E-1,3.111910815E-1
3.010436157E0,3.835478425E-2,-6.566175818E-2,8.179998398E-1,8.215268065E-1
3.015131001E0,1.399042308E-1,-1.252189279E-3,-6.004524231E-2,1.522504283E-1
3.019825896E0,2.257712185E-2,5.842237175E-2,-4.316711426E-2,7.606773104E-2
3.024520792E0,-1.078665257E-3,7.744786143E-2,4.052639008E-2,8.741694945E-2
3.029215636E0,-1.482757032E-1,-4.192462564E-2,-3.943872452E-1,4.234201903E-1
3.033910532E0,5.160114169E-2,-8.548274636E-3,1.485223770E-1,1.574631617E-1
3.038605376E0,5.452306569E-2,-5.179277062E-2,2.916488647E-1,3.011881739E-1
3.043300271E0,3.875093162E-2,6.069478393E-2,-9.342002869E-2,1.179525042E-1
3.047995115E0,-5.677488446E-2,1.060412824E-2,-5.265426636E-2,7.815565755E-2
3.052690011E0,-4.782849550E-2,5.351279676E-2,-9.589195251E-3,7.240950949E-2
3.057384855E0,-2.194401622E-2,5.567446351E-3,-3.586864471E-2,4.241575156E-2
3.062079751E0,4.522705078E-2,-8.771702647E-3,6.453704834E-2,7.929350224E-2
3.066774646E0,4.801534116E-2,1.755513251E-2,4.533863068E-2,6.833188930E-2
3.071469490E0,-1.410549879E-2,-8.719787002E-3,-4.790592194E-2,5.069494194E-2
3.076164386E0,-2.627217770E-2,4.861009121E-2,3.578281403E-2,6.582991773E-2
3.080859230E0,-1.680418849E-2,-1.115991175E-2,-1.683616638E-2,2.627509999E-2
3.085554126E0,2.433329821E-3,2.464295924E-2,5.486583710E-2,6.019515441E-2
3.090248969E0,-1.175087690E-2,-8.894115686E-3,1.416873932E-2,2.044361944E-2
3.094943865E0,-1.419198513E-2,-1.738637686E-3,-4.797554016E-2,5.006084055E-2
3.099638761E0,-1.666074991E-2,-1.851139963E-2,1.660251617E-2,2.993152263E-2
3.104333605E0,6.137415171E-1,2.298150063E-1,-4.015464783E-1,7.685916738E-1
3.109028501E0,-6.923984885E-1,-1.785355061E-1,-1.416291237E0,1.586559631E0
3.113723344E0,-7.461309433E-3,-1.335190088E-1,1.436235428E0,1.442447642E0
3.118418240E0,-1.514174044E-1,1.379245371E-1,1.359959602E0,1.375296524E0
3.123113084E0,-1.689068079E-1,-3.441482782E-1,1.250038147E-1,4.032288443E-1
3.127807980E0,3.785406053E-1,2.478316724E-1,-6.087036133E-1,7.584415710E-1
3.132502876E0,-1.871964037E-1,-3.020731211E-1,-4.629325867E-2,3.583765197E-1
3.137197719E0,2.336584777E-1,2.204609364E-1,1.067237854E-1,3.385103766E-1
3.141892615E0,-2.008116841E-1,6.236307323E-2,-9.231824875E-1,9.468264839E-1
3.146587459E0,-5.892604589E-2,7.655620575E-3,7.575988770E-3,5.990227890E-2
3.151282355E0,6.174716353E-2,-9.503026307E-2,3.850355148E-1,4.013674262E-1
3.155977199E0,3.587456048E-2,-1.023122966E-1,2.650051117E-1,2.863258622E-1
3.160672094E0,5.153520405E-2,1.966747642E-2,-4.117965698E-2,6.883640777E-2
3.165366990E0,-3.431230783E-2,3.170101345E-2,-1.080074310E-1,1.176770746E-1
3.170061834E0,-6.155076623E-2,6.035643816E-2,-1.962766647E-1,2.143733322E-1
3.174756730E0,2.866512537E-2,-4.258129001E-2,7.082939148E-3,5.181721430E-2
3.179451574E0,5.767957866E-2,-1.162602007E-2,2.316703796E-1,2.390256533E-1
3.184146469E0,5.595846474E-2,-4.260924459E-2,2.826023102E-2,7.579932821E-2
3.188841313E0,-3.726267815E-2,3.633151948E-2,9.105682373E-3,5.283370082E-2
3.193536209E0,-4.478785396E-2,-6.810307503E-3,-1.242446899E-2,4.697552107E-2
3.198231105E0,-6.820082664E-3,5.290818214E-2,-6.259155273E-2,8.224045075E-2
3.202925949E0,1.493498683E-2,-1.167657971E-2,3.307914734E-2,3.812645189E-2
3.207620844E0,7.508608699E-2,6.739109755E-2,-5.762271881E-1,5.849933784E-1
3.212315688E0,3.507979214E-2,4.832446575E-4,-5.060720444E-1,5.072866443E-1
3.217010584E0,-1.384947598E-1,-2.901189029E-2,1.093129158E0,1.102249447E0
3.221705428E0,-1.410933435E-1,-3.169623017E-2,8.764743805E-1,8.883238836E-1
3.226400324E0,6.762315333E-2,8.395461738E-2,-2.000284195E-1,2.272281612E-1
3.231095167E0,-7.681259513E-2,-1.329150051E-1,-3.192129135E-1,3.542082121E-1
3.235790063E0,1.653166711E-1,9.839765728E-2,2.069082260E-1,2.825291396E-1
3.240484959E0,-4.175907373E-2,5.013041198E-2,-5.460176468E-1,5.499019449E-1
3.245179803E0,-5.357381701E-2,1.125538796E-1,-3.253946304E-1,3.484540073E-1
3.249874699E0,-1.357558370E-2,-3.807531297E-2,3.082399368E-1,3.108792122E-1
3.254569542E0,-6.644895673E-2,-5.252262950E-2,1.524734497E-1,1.744197332E-1
3.259264438E0,1.054695249E-2,-7.044538856E-3,5.430221558E-2,5.576373688E-2
3.263959334E0,-5.554452538E-2,2.632343769E-2,4.199790955E-2,7.444422126E-2
3.268654178E0,-1.501238346E-2,2.616626024E-2,-1.600522995E-1,1.628704498E-1
3.273349074E0,-2.481704950E-2,4.540845752E-3,-7.568073273E-2,7.977517491E-2
3.278043917E0,-3.099322319E-3,-1.939083636E-2,1.551189423E-1,1.563569525E-1
3.282738813E0,-2.551019192E-3,7.129907608E-3,-4.346284866E-1,4.346944498E-1
3.287433657E0,-3.994679451E-2,-5.204910040E-2,-2.316646576E-1,2.407765953E-1
3.292128553E0,-3.752291203E-3,-1.189325750E-2,7.953433990E-1,7.954411680E-1
3.296823449E0,-8.958381414E-2,-4.743805528E-2,1.978549957E-1,2.223111067E-1
3.301518292E0,2.660186589E-2,-3.701144457E-2,-2.448081970E-2,5.173796315E-2
3.306213188E0,3.074613214E-2,-6.509017944E-2,1.465635300E-1,1.632878575E-1
3.310908032E0,4.265189171E-2,6.387442350E-3,-1.465206146E-1,1.527359610E-1
3.315602928E0,-2.490758896E-3,3.243869543E-2,-3.374948502E-1,3.390593558E-1
3.320297771E0,-1.389980316E-4,3.228476644E-2,-5.705261230E-2,6.555399328E-2
3.324992667E0,1.145905256E-2,-5.589026213E-2,1.474809647E-1,1.581318002E-1
3.329687511E0,1.129209995E-2,-1.753804088E-2,8.217906952E-2,8.478498609E-2
3.334382407E0,2.564741671E-2,-1.261439919E-2,5.302810669E-2,6.024029507E-2
3.339077303E0,1.852858067E-2,-2.846390009E-3,-2.321500778E-1,2.329057081E-1
3.343772146E0,2.565060556E-2,4.297226667E-3,-1.590251923E-1,1.611379269E-1
3.348467042E0,-9.971112013E-3,-5.453765392E-3,1.887407303E-1,1.890826007E-1
3.353161886E0,1.388363540E-2,-1.732563972E-2,2.203874588E-1,2.215029686E-1
3.357856782E0,-3.621804714E-2,-2.415451407E-2,2.209234238E-1,2.251718159E-1
3.362551678E0,1.364664733E-2,-2.389326692E-2,6.484031677E-2,7.043710575E-2
3.367246521E0,-8.026957512E-4,1.902124286E-2,-1.255340576E-1,1.269694909E-1
3.371941417E0,6.421923637E-3,5.445948243E-2,-1.482143402E-1,1.580334363E-1
3.376636261E0,1.593026519E-2,5.638279021E-2,-9.002876282E-2,1.074149455E-1
3.381331157E0,1.106637716E-2,2.032321692E-2,-3.470039368E-2,4.170869418E-2
3.386026001E0,-1.274007559E-2,-3.627896309E-3,7.236671448E-2,7.356910032E-2
3.390720896E0,-1.490756869E-2,2.010646462E-2,4.803752899E-2,5.416742301E-2
3.395415740E0,-1.468336582E-2,1.525235176E-2,-3.540992737E-2,4.125649552E-2
3.400110636E0,2.063065767E-3,3.321543336E-3,3.370094299E-2,3.392701651E-2
3.404805532E0,-2.881523967E-2,1.987935603E-2,4.053688049E-2,5.356067133E-2
3.409500376E0,-1.440787315E-2,-8.757382631E-3,5.680751801E-2,5.925683641E-2
3.414195271E0,2.279818058E-3,1.270402968E-2,6.582641602E-2,6.707985529E-2
3.418890115E0,-4.870742559E-3,-3.981024027E-3,-1.164436340E-3,6.397546199E-3
3.423585011E0,7.019937038E-3,2.927675843E-2,-2.962779999E-2,4.223996487E-2
3.428279907E0,-2.390038967E-2,1.711618900E-2,-2.463817596E-2,3.835664567E-2
3.432974751E0,-1.179537177E-2,2.741262317E-3,-1.493930817E-2,1.923091893E-2
3.437669646E0,-1.405680180E-2,5.096316338E-3,-2.905082703E-2,3.267287358E-2
3.442364490E0,-1.161000133E-2,-2.087995410E-3,2.339267731E-2,2.619864896E-2
3.447059386E0,5.167245865E-3,-1.158611476E-2,1.133441925E-2,1.701198239E-2
3.451754282E0,-1.135918498E-2,3.508925438E-4,1.124286652E-2,1.598612700E-2
3.456449126E0,-4.048049450E-3,-1.394078135E-2,8.776664734E-3,1.696354718E-2
3.461144021E0,-8.775144815E-3,-1.384782791E-2,1.819419861E-2,2.449069961E-2
3.465838865E0,-1.348963380E-2,-6.610244513E-3,1.431465149E-3,1.509021686E-2
3.470533761E0,1.745593548E-2,-1.366956532E-2,1.091194153E-2,2.471107378E-2
3.475228605E0,1.492254436E-2,-1.826816797E-2,2.742958069E-2,3.617720536E-2
3.479923501E0,2.905008197E-2,-8.649110794E-3,5.845069885E-3,3.086874182E-2
3.484618396E0,7.465958595E-3,-8.601009846E-3,1.291465759E-2,1.721935797E-2
3.489313240E0,2.671867609E-3,-2.747991681E-2,-1.092147827E-2,2.969113322E-2
3.494008136E0,9.754627943E-3,-2.250161767E-2,-3.710746765E-3,2.480413687E-2
3.498702980E0,2.149517834E-2,-1.516297460E-2,5.811691284E-3,2.693945519E-2
3.503397876E0,3.325080872E-2,-1.503235102E-2,-8.471488953E-3,3.746136653E-2
3.508092719E0,1.171776652E-2,-5.441039801E-3,8.211135864E-3,1.530796259E-2
3.512787615E0,-9.721249342E-3,-1.248261333E-2,5.770683289E-3,1.684099492E-2
3.517482511E0,-1.917362213E-2,-2.186658978E-2,5.722045898E-3,2.963979325E-2
3.522177355E0,4.644185305E-3,-3.357273340E-2,1.278972626E-2,3.622532240E-2
3.526872251E0,2.218961716E-3,2.332016826E-3,1.268291473E-2,1.308504565E-2
3.531567094E0,4.615485668E-3,-3.562107682E-2,7.833480835E-3,3.676312342E-2
3.536261990E0,4.564106464E-3,-2.072900534E-3,3.022193909E-3,5.853344383E-3
3.540956834E0,-2.639144659E-2,-4.424989223E-3,-1.751899719E-3,2.681712392E-2
3.545651730E0,-7.231026888E-3,7.480561733E-3,5.381584167E-3,1.171358194E-2
3.550360376E0,-1.190117002E-2,2.646937966E-3,5.912780762E-4,1.220629912E-2
3.555041469E0,-4.639953375E-3,2.627655864E-3,1.482391357E-2,1.575379816E-2
3.559736365E0,-9.276002645E-3,7.355034351E-3,2.182197571E-2,2.482618334E-2
3.564431209E0,-9.128361940E-3,7.297992706E-3,-4.460334778E-3,1.250928757E-2
3.569126105E0,-9.066611528E-3,1.910585165E-2,-2.051353455E-3,2.124723659E-2
3.573820949E0,-1.375046372E-2,9.458616376E-3,7.457733154E-3,1.828000165E-2
3.578515844E0,5.333572626E-3,4.609316587E-3,2.875041962E-2,2.960201724E-2
3.583210740E0,5.331963301E-3,1.169307530E-2,2.139377594E-2,2.495699284E-2
3.587905584E0,-1.605311036E-2,2.818034589E-2,2.231597900E-3,3.250868001E-2
3.592600480E0,-1.694947481E-3,1.133807003E-2,-1.602172852E-4,1.146517984E-2
3.597295324E0,-1.590421796E-2,1.836648583E-2,-1.439571381E-2,2.824019346E-2
3.601990219E0,1.271679997E-2,1.347191632E-2,4.709243774E-3,1.911508587E-2
3.606685115E0,-2.059566975E-2,1.339213550E-2,2.298355103E-3,2.467414318E-2
3.611379959E0,-2.041015029E-2,-1.041582227E-2,4.652976990E-3,2.338191145E-2
3.616074855E0,-1.242399216E-3,2.289484441E-2,2.242088318E-3,2.303789089E-2
3.620769699E0,1.126468182E-3,1.564612985E-2,-1.487731934E-4,1.568733385E-2
3.625464594E0,3.475636244E-3,1.074601710E-2,2.223968506E-3,1.151099330E-2
3.630159438E0,1.060158014E-3,1.065997779E-2,-2.864265442E-2,3.058039754E-2
3.634854334E0,8.183181286E-3,-6.034016609E-3,-3.789424896E-2,3.923452455E-2
3.639549178E0,2.007725835E-2,8.173882961E-3,1.214056015E-1,1.233257019E-1
3.644244074E0,-3.467926383E-2,-1.796492934E-2,1.598644257E-2,4.220137879E-2
3.648938969E0,-6.070435047E-3,1.786623895E-2,-5.770778656E-2,6.071442420E-2
3.653633813E0,1.056939363E-3,-1.078197360E-2,4.717731476E-2,4.840523839E-2
3.658328709E0,-1.282602549E-3,1.538561285E-2,-2.914714813E-2,3.298360799E-2
3.663023553E0,1.144468784E-3,1.059909165E-2,-8.110332489E-2,8.180097714E-2
3.667718449E0,-1.222610474E-3,2.715195715E-2,1.923465729E-2,3.329708087E-2
3.672413344E0,-5.943596363E-3,-2.058491111E-2,2.144718170E-2,3.031577982E-2
3.677108188E0,-1.133680344E-3,-8.573681116E-3,2.285003662E-3,8.945081371E-3
3.681803084E0,-3.481805325E-3,-1.324523985E-2,4.260635376E-2,4.475333203E-2
3.686497928E0,-3.467112780E-3,-1.078593731E-2,2.326774597E-2,2.587943812E-2
3.691192824E0,8.411139250E-3,3.546267748E-3,-3.028869629E-3,9.617553205E-3
3.695887667E0,-1.107662916E-3,-1.549103856E-2,4.117012024E-3,1.606701531E-2
3.700582563E0,-1.057678461E-2,-2.013093233E-2,-3.036499023E-3,2.294216937E-2
3.705277459E0,1.088118553E-2,-1.046741009E-2,-6.361007690E-4,1.511196535E-2
3.709972303E0,-5.805075169E-3,-1.746708155E-2,-5.375862122E-3,1.917544599E-2
3.714667199E0,-3.369927406E-3,-2.443590760E-2,6.533622742E-3,2.551780197E-2
3.719362042E0,6.163567305E-3,-1.713761687E-2,-1.013088226E-2,2.084039945E-2
3.724056938E0,1.327440143E-2,-7.500529289E-3,4.191398621E-3,1.581251072E-2
3.728751782E0,1.370429993E-3,-2.170002460E-2,1.127624512E-2,2.449332256E-2
3.733446678E0,-1.051971316E-2,6.931453943E-3,2.304649353E-2,2.626500110E-2
3.738141574E0,-8.043885231E-3,-2.139806747E-4,1.336288452E-2,1.559860763E-2
3.742836417E0,-5.645811558E-3,-9.700238705E-3,1.087760925E-2,1.562984972E-2
3.747531313E0,1.336997747E-2,6.966829300E-3,3.667831421E-3,1.551599161E-2
3.752226157E0,1.327246428E-2,-7.324278355E-3,-3.480911255E-3,1.555378104E-2
3.756921053E0,-1.767101884E-2,-1.128315926E-4,-1.077651978E-3,1.770420774E-2
3.761615949E0,-1.276341081E-2,1.884645224E-2,-3.442764282E-3,2.302055697E-2
3.766310792E0,-1.738819480E-2,6.800293922E-3,-2.002334595E-2,2.737750352E-2
3.771005688E0,-6.185173988E-4,-3.432631493E-4,-1.036453247E-2,1.038864412E-2
3.775700532E0,8.892059326E-3,1.630222797E-2,2.057075500E-2,2.771258410E-2
3.780395428E0,1.714617014E-3,2.088668942E-2,-1.993942261E-2,2.892705102E-2
3.785090271E0,-2.435782552E-2,8.850947022E-3,-1.502799988E-2,2.995803244E-2
3.789785167E0,-7.530093193E-3,3.488242626E-2,6.454467773E-3,3.626494340E-2
3.794480011E0,-1.934537292E-2,2.747659385E-2,6.401062012E-3,3.420789759E-2
3.799174907E0,-2.631646395E-2,3.914377093E-2,6.347656250E-3,4.759289671E-2
3.803869803E0,-1.899212599E-2,1.512047648E-2,3.921508789E-3,2.459080905E-2
3.808564646E0,1.645386219E-4,1.027970016E-2,-5.601882935E-3,1.170813396E-2
3.813259542E0,-4.540503025E-3,1.497231424E-2,-1.979064941E-2,2.522808288E-2
3.817954386E0,-1.397958398E-2,-6.476655602E-3,1.834011078E-2,2.395277644E-2
3.822649282E0,3.591775894E-4,2.677448094E-2,3.716850281E-2,4.580938156E-2
3.827344178E0,-3.762426972E-2,1.471944153E-2,-3.195285797E-2,5.150954051E-2
3.832039021E0,1.016080379E-2,4.539208114E-2,8.695602417E-2,9.861558246E-2
3.836733917E0,2.914905548E-3,4.513102770E-2,-1.842746735E-1,1.897431464E-1
3.841428761E0,-2.073889971E-2,1.862852275E-2,1.162462234E-1,1.195420775E-1
3.846123657E0,-6.258398294E-3,3.963588178E-2,2.339191437E-1,2.373359148E-1
3.850818501E0,-4.667255282E-2,3.962045908E-2,-4.039583206E-1,4.085712089E-1
3.855513396E0,-2.983033657E-2,-1.101955324E-1,2.519474030E-1,2.766051305E-1
3.860208292E0,3.935723007E-2,1.442881823E-1,2.450971603E-1,2.871248667E-1
3.864903136E0,-3.225558996E-2,-1.838319749E-1,-8.555793762E-1,8.757001125E-1
3.869598032E0,9.856387973E-2,1.518009603E-1,1.151879311E0,1.166012142E0
3.874292876E0,-6.834676862E-2,-1.434414834E-1,-7.204256058E-1,7.377396515E-1
3.878987771E0,-3.222373128E-2,9.930089116E-3,-2.184829712E-1,2.210696366E-1
3.883682667E0,9.630513191E-2,-4.528687894E-2,8.345146179E-1,8.412729803E-1
3.888377511E0,-7.778796554E-2,-4.459530115E-2,-7.907400131E-1,7.958074370E-1
3.893072407E0,8.171686530E-2,-1.083046198E-2,1.341562271E-1,1.574574173E-1
3.897767251E0,-1.832902431E-2,-7.274138927E-2,4.391393661E-1,4.455004442E-1
3.902462146E0,8.517801762E-4,-7.868438959E-3,-4.923105240E-1,4.923741361E-1
3.907157042E0,1.501262188E-2,-5.282843113E-2,1.904363632E-1,1.981974530E-1
3.911851886E0,1.012811065E-2,-1.218685508E-2,1.271514893E-1,1.281350822E-1
3.916546782E0,-2.078706026E-2,-1.906150579E-2,-2.393283844E-1,2.409844776E-1
3.921241626E0,8.629412949E-2,-9.408384562E-3,1.162300110E-1,1.450676047E-1
3.925936521E0,-3.760123253E-2,-1.630544662E-2,-2.216787338E-1,2.254355369E-1
3.930631365E0,7.924377918E-3,2.465546131E-4,3.425397873E-1,3.426315257E-1
3.935326261E0,-1.605281234E-2,-5.206909776E-2,1.118812561E-1,1.244439600E-1
3.940021157E0,-3.050810099E-2,1.274599135E-2,-3.114271164E-1,3.131773513E-1
3.944716001E0,2.671061456E-2,-5.865684152E-2,2.274370193E-1,2.363930620E-1
3.949410896E0,1.249122620E-2,3.884132206E-2,7.604885101E-2,8.630241464E-2
3.954105740E0,-3.039416671E-2,-6.394952536E-3,-3.232259750E-1,3.247148468E-1
3.958800636E0,-1.764595509E-3,3.880311549E-2,8.048439026E-2,8.936740258E-2
3.963495480E0,3.066927195E-3,-2.807036042E-2,3.235530853E-2,4.294434965E-2
3.968190376E0,-1.546472311E-3,3.860549629E-2,-4.146957397E-2,5.667893335E-2
3.972885271E0,1.274654269E-2,1.224206388E-2,2.294731140E-2,2.896414299E-2
3.977580115E0,-1.693874598E-3,2.878044546E-2,1.326179504E-2,3.173418440E-2
3.982275011E0,-4.093080759E-3,-4.762470722E-3,4.636859894E-2,4.679189465E-2
3.986969855E0,-2.308243513E-2,2.607022226E-2,3.886127472E-2,5.217905684E-2
3.991664751E0,-1.631051302E-3,2.591143548E-2,-6.112384796E-2,6.640924338E-2
3.996359646E0,-4.030764103E-3,2.089527249E-2,5.565357208E-2,5.958338323E-2
4.001054490E0,-2.059206367E-2,2.538494766E-2,-2.311611176E-2,4.003477584E-2
4.005749386E0,-6.111383438E-3,4.658856988E-2,-6.800556183E-2,8.265954446E-2
4.010444230E0,-2.025422454E-2,2.719180286E-2,4.646110535E-2,5.751749355E-2
4.015139126E0,-1.087039709E-3,2.931259573E-2,5.734443665E-3,2.988802047E-2
4.019833969E0,3.710597754E-3,1.960854232E-2,-3.465080261E-2,3.998676768E-2
4.024528865E0,1.086801291E-2,1.945015788E-2,7.479286194E-2,7.804097990E-2
4.029223761E0,-1.768398285E-2,2.641174197E-2,-1.362705231E-2,3.458323175E-2
4.033918605E0,1.089471579E-2,2.859778702E-2,-4.673290253E-2,5.586136799E-2
4.038613501E0,8.415997028E-3,-7.256969810E-3,6.992721558E-2,7.080471803E-2
4.043308344E0,-2.251735330E-2,2.362853289E-2,1.002120972E-2,3.414327767E-2
4.048003240E0,-5.706369877E-3,2.137184143E-3,-1.616287231E-2,1.727335100E-2
4.052698084E0,6.190538406E-3,6.870165467E-3,3.380298615E-2,3.504516816E-2
4.057392980E0,-1.048627496E-2,2.043947577E-3,-1.868247986E-2,2.152149479E-2
4.062087876E0,-5.638509989E-3,-2.687096596E-3,-1.615428925E-2,1.731976744E-2
4.066782719E0,-1.038056612E-2,-2.868026495E-4,1.957416534E-2,2.215821197E-2
4.071477615E0,1.584261656E-3,2.092733979E-3,7.547378540E-3,7.990766129E-3
4.076172459E0,1.583516598E-3,-2.402062714E-2,3.662109375E-4,2.407555116E-2
4.080867355E0,8.730381727E-3,-2.856120467E-2,2.409267426E-2,3.837211136E-2
4.085562251E0,3.952562809E-3,-1.882584393E-2,1.440143585E-2,2.402990859E-2
4.090257094E0,6.333947182E-3,-3.052835166E-2,1.190948486E-2,3.337566437E-2
4.094951990E0,8.667230606E-3,-2.312205732E-2,7.066726685E-3,2.568441253E-2
4.099646834E0,3.834903240E-3,-2.767087519E-2,-1.434993744E-2,3.140548553E-2
4.104341730E0,2.277240157E-2,-3.218251467E-2,-1.185703278E-2,4.116899015E-2
4.109036626E0,3.641694784E-3,-1.292702556E-2,1.068115234E-4,1.343061202E-2
4.113731469E0,1.308855414E-2,-1.044216752E-2,-7.012367249E-3,1.815275204E-2
4.118426365E0,1.536697149E-2,-1.037985086E-2,2.389240265E-2,3.024453705E-2
4.123121209E0,-1.385599375E-3,-1.743596792E-2,7.083892822E-3,1.887099363E-2
4.127816105E0,-6.133466959E-3,-1.254141331E-2,1.651477814E-2,2.162508640E-2
4.132510949E0,8.170247078E-3,-5.277314782E-2,1.163196564E-2,5.465400894E-2
4.137205844E0,-1.083806157E-2,-1.910951734E-2,-5.074501038E-3,2.254745645E-2
4.141900740E0,-1.313281059E-2,-2.132117748E-2,1.157855988E-2,2.758851885E-2
4.146595584E0,3.602087498E-3,4.960954189E-3,-2.754211426E-3,6.720995565E-3
4.151290480E0,-1.101881266E-3,1.441390812E-2,-1.696681976E-2,2.229008440E-2
4.155985324E0,-5.794912577E-3,-1.892381907E-2,4.531860352E-3,2.030344055E-2
4.160680219E0,-3.330171108E-3,-6.898969412E-3,6.868362427E-3,1.028883963E-2
4.165375115E0,-1.275038719E-2,1.448900998E-2,-2.166271210E-2,2.901339137E-2
4.170069959E0,-3.165513277E-3,-4.640281200E-3,1.885604858E-2,1.967493970E-2
4.174764855E0,1.108452678E-2,4.865199327E-3,1.395130157E-2,1.847094242E-2
4.179459699E0,-7.974177599E-3,1.671856642E-2,-7.519721985E-3,1.999110278E-2
4.184154594E0,8.688807487E-3,-2.738833427E-5,1.152515411E-2,1.443347855E-2
4.188849490E0,-5.605578423E-3,1.181174815E-2,4.310607910E-3,1.376667150E-2
4.193544334E0,-3.172099590E-3,2.829952538E-2,-2.843856812E-3,2.861840097E-2
4.198239230E0,-7.906466722E-3,2.095007896E-2,6.671905518E-3,2.336519522E-2
4.202934074E0,-7.631182671E-4,1.125846803E-2,2.559566498E-2,2.797272810E-2
4.207628969E0,1.109403372E-2,1.591393352E-2,8.772850037E-3,2.129069660E-2
4.212323813E0,-1.514270902E-2,3.711329401E-2,-3.166198730E-3,4.020849466E-2
4.217018709E0,-1.022934914E-2,2.494463325E-2,1.584339142E-2,3.127119063E-2
4.221713605E0,-5.413383245E-3,2.239713073E-2,-2.700042725E-2,3.549590476E-2
4.226408449E0,1.119932532E-2,7.977455854E-3,1.830959320E-2,2.289772680E-2
4.231103344E0,-1.735541224E-2,1.737931371E-2,8.665084839E-3,2.604485697E-2
4.235798188E0,4.186600447E-3,2.198529243E-2,-5.643844604E-3,2.308102443E-2
4.240493084E0,1.131111383E-2,9.915232658E-3,-7.967948914E-3,1.702179029E-2
4.245187928E0,1.795709133E-3,2.167306840E-2,1.820182800E-2,2.835935486E-2
4.249882824E0,-5.324751139E-3,1.672349870E-2,2.279472351E-2,2.876852105E-2
4.254577719E0,-5.324393511E-3,1.187241077E-2,-1.536178589E-2,2.013176022E-2
4.259272563E0,1.768529415E-3,-7.206067443E-3,6.121635437E-3,9.619226825E-3
4.263967459E0,4.139125347E-3,-7.111981511E-3,6.072044373E-3,1.022655184E-2
4.268662303E0,-3.029763699E-3,-9.419798851E-3,-3.470420837E-3,1.048598585E-2
4.273357199E0,-1.957327127E-2,-9.336262941E-3,1.079654694E-2,2.422486697E-2
4.278052094E0,-7.531106472E-3,-1.397249103E-2,1.545333862E-2,2.215296244E-2
4.282746938E0,4.410624504E-3,-1.859828830E-2,-2.264022827E-2,2.962988141E-2
4.287441834E0,-3.862082958E-4,-3.030343354E-2,8.395195007E-3,3.144720242E-2
4.292136678E0,1.948028803E-3,-3.953890502E-2,-1.065826416E-2,4.099656597E-2
